Serving HTTP on 0.0.0.0 port 9999 (http://0.0.0.0:9999/) ...

Keyboard interrupt received, exiting.
127.0.0.1 - - [14/May/2025 13:57:24] "GET /data/HumanEvalJava/evosuite_10min/target/ HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 13:57:25] "GET /data/HumanEvalJava/evosuite_10min/target/ HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 13:57:26] "GET /data/HumanEvalJava/evosuite_10min/target/ HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 13:57:26] "GET /data/HumanEvalJava/evosuite_10min/target/ HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 13:57:26] "GET /data/HumanEvalJava/evosuite_10min/target/ HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 14:01:19] "GET /data/HumanEvalJava/evosuite_10min/target/ HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 15:03:07] "GET /data/HumanEvalJava/evosuite_10min/target/ HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 15:03:08] "GET /data/HumanEvalJava/evosuite_10min/target/ HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 15:03:08] "GET /data/HumanEvalJava/evosuite_10min/target/ HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 15:03:08] "GET /data/HumanEvalJava/evosuite_10min/target/ HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 15:03:08] "GET /data/HumanEvalJava/evosuite_10min/target/ HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 15:03:08] "GET /data/HumanEvalJava/evosuite_10min/target/ HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 15:03:09] "GET /data/HumanEvalJava/evosuite_10min/target/ HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 15:03:09] "GET /data/HumanEvalJava/evosuite_10min/target/ HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 15:03:09] "GET /data/HumanEvalJava/evosuite_10min/target/ HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 15:03:09] "GET /data/HumanEvalJava/evosuite_10min/target/ HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 15:03:09] "GET /data/HumanEvalJava/evosuite_10min/target/ HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 17:52:47] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 17:52:49] "GET /data/ HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 17:52:50] "GET /data/HumanEvalJava/ HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 17:52:51] "GET /data/HumanEvalJava/evosuite_10min/ HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 17:52:53] "GET /data/HumanEvalJava/evosuite_10min/target/ HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 17:52:54] "GET /data/HumanEvalJava/evosuite_10min/target/site/ HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 17:52:55] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/ HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 17:52:55] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/report.css HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 17:52:55] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/sort.js HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 17:52:55] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/redbar.gif HTTP/1.1" 200 -
127.0.0.1 - - [14/May/2025 17:52:55] "GET /data/HumanEvalJava/evosuite_10min/target/site/jacoco/jacoco-resources/session.gif HTTP/1.1" 200 -
