Class,Predicates,Total_Branches,Covered_Branches,Total_Methods,Branchless_Methods,Covered_Methods,Covered_Branchless_Methods,Total_Goals,Covered_Goals,Statements_Executed,Coverage,BranchCoverage,NumberOfGeneratedTestCases,DefUseCoverage,WeakMutationScore,Creation_Time,Minimization_Time,Total_Time,Test_Execution_Time,Goal_Computation_Time,Result_Size,Result_Length,Minimized_Size,Minimized_Length,Chromosome_Length,Population_Size,Random_Seed,Budget,AllPermission,SecurityPermission,UnresolvedPermission,AWTPermission,FilePermission,SerializablePermission,ReflectPermission,RuntimePermission,NetPermission,SocketPermission,SQLPermission,PropertyPermission,LoggingPermission,SSLPermission,AuthPermission,AudioPermission,OtherPermission,Threads,Branches,MutationScore,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,Error_Predicates,Error_Branches_Covered,Error_Branchless_Methods,Error_Branchless_Methods_Covered,AssertionContract,EqualsContract,EqualsHashcodeContract,EqualsNullContract,EqualsSymmetricContract,HashCodeReturnsNormallyContract,JCrasherExceptionContract,NullPointerExceptionContract,ToStringReturnsNormallyContract,UndeclaredExceptionContract,Contract_Violations,Unique_Violations,Data_File,Definitions,Uses,DefUsePairs,IntraMethodPairs,InterMethodPairs,IntraClassPairs,ParameterPairs,AliasingIntraMethodPairs,AliasingInterMethodPairs,AliasingIntraClassPairs,AliasingParameterPairs,CoveredIntraMethodPairs,CoveredInterMethodPairs,CoveredIntraClassPairs,CoveredParameterPairs,CoveredAliasIntraMethodPairs,CoveredAliasInterMethodPairs,CoveredAliasIntraClassPairs,CoveredAliasParameterPairs,CoverageTimeline_T1,CoverageTimeline_T2,CoverageTimeline_T3,CoverageTimeline_T4,CoverageTimeline_T5,CoverageTimeline_T6,CoverageTimeline_T7,CoverageTimeline_T8,CoverageTimeline_T9,CoverageTimeline_T10
weka.gui.arffviewer.ArffTableModel,102,204,53,44,18,34,10,222,63,31442,0.28378378378378377,0.28378378378378377,20,,,72507,11481,61026,18204,1,16,513,20,61,40,50,1372949341645,60,0,0,0,0,332,0,0,20,0,18,0,0,0,0,0,0,0,5,110001011010011110111010111000001001111000010000000000000000000000001110101101101100000001010100010111100000000000000000000000000000000000001110000001100000000000001110000010011001010100000000000000000000110110000000001111,0.0734341252699784,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/scratch/gordon/test_sf110/sf110/107_weka/evosuite-report/data/statistics_weka.gui.arffviewer.ArffTableModel-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28378378378378377,0.28378378378378377,0.28378378378378377,0.28378378378378377,0.28378378378378377,0.28378378378378377,0.28378378378378377,0.28378378378378377,0.28378378378378377,0.28378378378378377
weka.classifiers.pmml.consumer.TreeModel,192,384,15,97,57,4,1,441,16,4908,0.036281179138321996,0.036281179138321996,5,,,62637,1504,61133,9476,2,5,94,5,9,40,50,1372949491273,60,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001100110000001100110000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111100000000000000100000000000000000000000000000000,0.007866273352999017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/scratch/gordon/test_sf110/sf110/107_weka/evosuite-report/data/statistics_weka.classifiers.pmml.consumer.TreeModel-0.csv.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036281179138321996,0.036281179138321996,0.036281179138321996,0.036281179138321996,0.036281179138321996,0.036281179138321996,0.036281179138321996,0.036281179138321996,0.036281179138321996,0.036281179138321996
